id,org_id,account_name,amount,forecast_stage,rep_name,risk_summary,next_steps,run_count,updated_at,created_at,pain_score,pain_tip,metrics_score,metrics_tip,champion_score,champion_tip,eb_score,eb_tip,criteria_score,criteria_tip,process_score,process_tip,competition_score,competition_tip,paper_score,paper_tip,timing_score,timing_tip,audit_details,previous_total_score,previous_updated_at,rep_phone,rep_id,pain_summary,metrics_summary,champion_summary,eb_summary,criteria_summary,process_summary,competition_summary,paper_summary,timing_summary,crm_opp_id,rep_comments,manager_comments,champion_name,champion_title,eb_name,eb_title,ai_forecast,opportunity_name,close_date,budget_tip,budget_score,budget_summary,review_now,health_score,baseline_health_score,baseline_health_score_ts,ai_verdict,sales_stage,public_id,create_date_raw,create_date,product,crm_opp_id_norm,partner_name,deal_registration,health_score_source,pain_evidence_strength,pain_confidence,metrics_evidence_strength,metrics_confidence,champion_evidence_strength,champion_confidence,eb_evidence_strength,eb_confidence,criteria_evidence_strength,criteria_confidence,process_evidence_strength,process_confidence,competition_evidence_strength,competition_confidence,paper_evidence_strength,paper_confidence,timing_evidence_strength,timing_confidence,budget_evidence_strength,budget_confidence,predictive_eligible,prompt_version,review_requested_by,review_requested_at,review_request_note,deal_reg_date,deal_reg_id
12382,10,BrightPath Solutions,50000,Closed,Ray Flannigan,"The deal with BrightPath Solutions involves a renewal of licenses, with a total amount of $50,000. The procurement process is already underway, and the economic buyer, Vince Campbell, has validated the need for additional licenses due to compliance and operational requirements. There is no competition as BrightPath is the sole approved vendor for this project.",Finalize the purchase order and secure the necessary signatures through the Ariba system.,1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,3,Ensure to capture specific consequences of inaction in future discussions.,0,Encourage the rep to capture specific metrics or ROI figures validated by the buyer in future discussions.,3,Continue to engage with Vince to ensure he remains an advocate throughout the process.,3,Ensure to document any future interactions with the economic buyer for better tracking.,3,Ensure to document any formal criteria evaluations or confirmations from the buyer.,3,Ensure to document the specific steps and stakeholders involved in the decision process for future reference.,3,Ensure to document buyer confirmation of no competition for future reference.,3,Ensure to document the current contract location and next steps for signature.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7831}, ""computed_at"": ""2026-05-11T17:50:55.235Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 88, ""confidence_summary"": ""High confidence: 9/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,44,Quantified Impact: they are running out of our Availability licenses and will miss target deadlines and put customer data at risk if they dont buy more of our licenses.,,"True Champion: Vince Campbell, chief arctictec is the new leader of IS services (he is also the economic buyer), has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.","Direct Relationship: Vince Campbell, chief arctictec, has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.",Locked: we've passed all the technical requirements as defined by BoA - They're already using our product today in this environment.,"Verified: Vince Campbell, chief arctictec, has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.",Positioned: there is no competition - we already have the contract and are the only approved vendor,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,4456791191,,,Vince Campbell,Chief Architect,Vince Campbell,Chief Architect,Closed Won,Sec (400) SEIM,2026-03-01,Ensure to document any future budget confirmations or approvals.,3,"Budget & Pricing Fully Confirmed: Vince Campbell, chief arctictec, he has submitted the quote for a purchase order.",f,27,27,2026-05-11 17:50:55.233485+00,Closed Won,Won and Closed,b716d304-51d2-44c9-8c69-43368fa149fd,2026-01-05T00:00:00.000Z,2026-01-05 00:00:00+00,SEIM,4456791191,Dell,t,baseline,explicit_verified,high,unknown_missing,low,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12383,10,TruePeak Software,100000,Commit,Ryan Tram,"The deal with TruePeak Software involves a renewal of licenses, with procurement already underway at Bank of America. The rep has been in contact with Vince, who is a new decision maker, and discussions about pricing and next steps are ongoing. The renewal paperwork is completed, and the purchase order processing is the next priority.","Finalize the new quotes and confirm with BofA
Continue following up with Vince and the procurement team",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Clarify and quantify the specific consequences of the pain points identified.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future conversations.,2,Encourage the rep to capture more specific actions taken by Vince that demonstrate internal advocacy.,1,Confirm the new contact's role and their influence in the decision-making process.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Clarify the specific steps and stakeholders involved in the decision-making process.,2,Confirm with the buyer if there are any specific competitors being considered or if they have confirmed no alternatives.,3,Ensure to document the next steps in the procurement process for clarity.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7856}, ""computed_at"": ""2026-05-11T17:51:01.638Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 83, ""confidence_summary"": ""High confidence: 8/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,46,Vague: troubleshooting general issues w/ BofA as they onboard large client.,,Mobilizer: connected with Vince and introduced renewals into conversation.,Identified: new contact replacing Mubarak.,,Assumed: procurement underway at BofA,Identified: PO processing for this order is next priority and already underway.,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,4456877942,,,Vince,Decision Maker,,,Pipeline,Sec (400) SEIM,2026-06-30,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,16,16,2026-05-11 17:51:01.635757+00,Pipeline,5. Propose Solution,030c3d53-b5ba-40c4-a194-5ba08cba33db,2025-11-05T00:00:00.000Z,2025-11-05 00:00:00+00,SEIM,4456877942,,f,baseline,vague_rep_assertion,low,unknown_missing,low,credible_indirect,medium,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,credible_indirect,medium,explicit_verified,high,explicit_verified,high,explicit_verified,high,t,,,,,,
12384,10,VantageCore Analytics,1200000,Closed,Bob Gains,"Metrics/ROI are not yet buyer-validated. Buyer-confirmed KPI is RPO/RTO under 15 minutes (from ~2 hours), but the economic impact of that improvement has not been confirmed, which weakens forecast defensibility.",Identify the business owner for resiliency/compliance and run a short ROI validation: confirm downtime cost per hour and any compliance/SLA consequences tied to RPO/RTO; document the validated impact and align it to the renewal/additional license request.,6,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,3,Ensure to capture specific consequences of inaction in future notes.,2,"In the next buyer conversation, get a named stakeholder to quantify and validate the business impact of moving from 2 hours to 15 minutes (e.g., $/hour downtime exposure, regulatory/compliance penalties avoided, SLA credits, revenue at risk) and capture who confirmed the numbers.",3,Continue to engage with Vince to ensure he remains an advocate throughout the process.,3,Ensure to document any future interactions with the economic buyer to maintain a strong relationship.,3,Ensure to document any formal criteria evaluations or confirmations from the buyer.,3,Ensure to document any further steps in the decision process as they unfold.,3,Ensure to document any buyer confirmation of no competition for future reference.,3,Ensure to document the current contract location and next steps to signature.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": null}, ""computed_at"": ""2026-05-11T18:02:15.266Z"", ""score_source"": ""rep_review"", ""confidence_band"": ""high"", ""confidence_score"": 90, ""confidence_summary"": ""High confidence: 10/10 categories scored; updated recently; sourced from Rep Review.""}}",0,,,32,Quantified Impact: they are running out of our Availability licenses and will miss target deadlines and put customer data at risk if they dont buy more of our licenses.,Rep-Defined KPIs: Buyer has confirmed the target KPI: improve recovery objectives to RPO/RTO under 15 minutes (current state ~2 hours). Buyer has not validated/quantified the economic impact or ROI of achieving that improvement.,"True Champion: Vince Campbell, chief arctictec is the new leader of IS services (he is also the economic buyer), has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.","Direct Relationship: Vince Campbell, chief arctictec, he has submitted the quote for a purchase order.",Locked: we've passed all the technical requirements as defined by BoA - They're already using our product today in this environment.,"Verified: Vince Campbell, chief arctictec, has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.",Positioned: there is no competition - we already have the contract and are the only approved vendor,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,4456943147,,,Vince Campbell,Chief Arctictec,Vince Campbell,Chief Arctictec,Commit,Sec (400) SEIM,2026-04-01,Ensure to capture any future budget discussions or approvals.,3,"Budget & Pricing Fully Confirmed: Vince Campbell, chief arctictec, he has submitted the quote for a purchase order.",f,29,27,2026-05-11 17:51:06.451504+00,Commit,Won and Closed,86b4d3bb-4e73-45c2-9339-b234f2187858,2025-12-05T00:00:00.000Z,2025-12-05 00:00:00+00,SEIM,4456943147,,f,agent,explicit_verified,high,credible_indirect,medium,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12385,10,IronLeaf Security,50000,Pipeline,Ray Flannigan,"The renewal paperwork for IronLeaf Security has been completed as of last week. A new contact is replacing Mubarak, and the rep is trying to arrange a meeting as soon as possible to discuss the purchase and general introductions.",Schedule a meeting with the new contact to discuss the purchase.,1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,Identify and quantify the specific pain points the buyer is experiencing to strengthen this category.,0,Identify specific metrics or ROI figures in future discussions with the buyer.,1,Encourage the rep to identify a contact with more influence or to confirm any actions taken by the current contact that could move the deal forward.,0,Identify and confirm the economic buyer to strengthen the deal.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,0,Ensure to gather specific details about the buying process and stakeholders involved in future discussions.,0,Ask about any competitors being considered or if the buyer has confirmed no alternatives.,0,Ensure to capture any updates on the contract status and next steps towards signature in future notes.,0,Encourage the rep to capture specific deadlines or compelling events in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7903}, ""computed_at"": ""2026-05-11T17:51:14.086Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""low"", ""confidence_score"": 43, ""confidence_summary"": ""Low confidence: 1/10 categories scored; updated 0 days ago; sourced from AI-notes. Key gaps: Pain, Metrics.""}}",0,,,44,,,Coach: Trying to get a meeting ASAP to discuss purchase and also general introductions,,,,,,,44568257783,,,,,,,Pipeline,Sec (100) IAM,2026-09-10,Confirm the existence of a budget and identify the financial owner in future discussions.,0,,f,1,1,2026-05-11 17:51:14.084205+00,Pipeline,2. Gain Access,36fb0ce1-1f49-49b1-8676-b9756dbb0e51,2026-04-05T00:00:00.000Z,2026-04-05 00:00:00+00,IAM,44568257783,Dell,t,baseline,unknown_missing,low,unknown_missing,low,vague_rep_assertion,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,t,,,,,,
12386,10,PrimeCore Technologies,50000,Closed,Ray Flannigan,"The deal with PrimeCore Technologies involves a renewal of licenses for their SEIM solution, with a total amount of $50,000. The procurement process is underway, and the Economic Buyer, Vince Campbell, has validated the need for additional licenses due to compliance and operational requirements. There is no competition as they are the sole approved vendor, and the purchase order processing is the next priority.","Complete the purchase order processing.
Finalize the additional license requirements.",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,3,Ensure to capture specific consequences of inaction in future discussions.,0,Encourage the rep to capture specific metrics or ROI figures validated by the buyer in future discussions.,3,Continue to engage with Vince to ensure he advocates for our solution internally.,3,Ensure to document any future interactions with the economic buyer for better tracking.,3,Ensure to document any formal criteria evaluations and confirmations for future reference.,3,Ensure to document the specific steps and stakeholders involved in the decision process for future reference.,3,Ensure to document any future confirmations of no competition from the buyer.,3,Ensure to document the current contract location and next steps for signature.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7914}, ""computed_at"": ""2026-05-11T17:51:19.323Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 88, ""confidence_summary"": ""High confidence: 9/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,44,Quantified Impact: they are running out of our Availability licenses and will miss target deadlines and put customer data at risk if they dont buy more of our licenses.,,"True Champion: Vince Campbell, chief arctictec is the new leader of IS services (he is also the economic buyer), has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.","Direct Relationship: Vince Campbell, chief arctictec, he has submitted the quote for a purchase order.",Locked: we've passed all the technical requirements as defined by BoA - They're already using our product today in this environment.,"Verified: Vince Campbell, chief arctictec, has submitted the quote for approvals. We need 4 signatures through their Ariba system and then they cut their PO and send via ariba.",Positioned: there is no competition - we already have the contract and are the only approved vendor,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,4456805933,,,Vince Campbell,Chief Arctictec,Vince Campbell,Chief Arctictec,Closed Won,Sec (400) SEIM,2026-03-01,Ensure to document the budget confirmation and any related approvals for future reference.,3,"Budget & Pricing Fully Confirmed: Vince Campbell, chief arctictec, he has submitted the quote for a purchase order.",f,27,27,2026-05-11 17:51:19.320431+00,Closed Won,Won and Closed,c25fdf30-85e4-4f7e-8224-5ac32a812407,2026-01-05T00:00:00.000Z,2026-01-05 00:00:00+00,SEIM,4456805933,Dell,t,baseline,explicit_verified,high,unknown_missing,low,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12387,10,OpenSky Retail,50000,Pipeline,Ray Flannigan,"The deal with OpenSky Retail involves a renewal of SEIM services valued at $50,000, with all renewal paperwork completed as of last week. A new contact has replaced Mubarak, and the rep is trying to arrange a meeting to discuss the purchase and general introductions.",Schedule a meeting with the new contact to discuss the purchase.,1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,Identify specific pain points or consequences of inaction to strengthen this category.,0,Encourage the rep to identify specific metrics or ROI figures discussed with the buyer in future conversations.,1,Encourage the rep to establish a stronger relationship with the new contact and confirm their influence within the organization.,0,Identify and confirm the economic buyer to strengthen the deal.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,0,Ensure to gather specific details about the buying process and stakeholders involved in future discussions.,0,Ask about any competitors being considered in future discussions.,0,Ensure to capture the current status of the contract and next steps towards signature in future notes.,0,Ensure to capture any specific deadlines or compelling events in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7833}, ""computed_at"": ""2026-05-11T17:50:55.695Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""low"", ""confidence_score"": 43, ""confidence_summary"": ""Low confidence: 1/10 categories scored; updated 0 days ago; sourced from AI-notes. Key gaps: Pain, Metrics.""}}",0,,,44,,,Coach: new contact replacing Mubarak. Trying to get a meeting ASAP to discuss purchase and also general introductions,,,,,,,44568484583,,,,,,,Pipeline,Sec (400) SEIM,2026-09-10,Confirm the budget exists and identify the financial owner in future discussions.,0,,f,1,1,2026-05-11 17:50:55.689923+00,Pipeline,2. Gain Access,c51a6333-57f2-47fe-b56e-b44d76568da4,2026-04-05T00:00:00.000Z,2026-04-05 00:00:00+00,SEIM,44568484583,,f,baseline,unknown_missing,low,unknown_missing,low,credible_indirect,medium,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,t,,,,,,
12388,10,VertexForge Solutions,200000,Closed,Karen Smith,"The deal with VertexForge Solutions involves a renewal of licenses, with all paperwork completed and PO processing underway. The rep has been actively engaging with contacts, including Vince, to finalize the order and discuss additional licensing needs. The opportunity is currently in the Closed stage with a total amount of $200,000 expected by April 1, 2026.",Finalize the order and ensure PO processing is completed.,1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Clarify the specific consequences of the pain points identified to strengthen the score.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future notes.,2,Encourage the rep to capture more specific actions taken by the champion that directly influence the deal.,1,Confirm the new contact's role and their influence in the decision-making process.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Clarify the specific steps and stakeholders involved in the decision-making process.,2,Confirm with the buyer if there are any specific competitors being considered or if they have confirmed no alternatives.,3,Ensure to document the current contract location and next steps to signature.,0,Encourage the rep to capture specific deadlines or compelling events in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7854}, ""computed_at"": ""2026-05-11T17:51:01.027Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 78, ""confidence_summary"": ""High confidence: 7/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,49,Vague: troubleshooting general issues w/ BofA as they onboard large client.,,Mobilizer: connected with Vince and introduced renewals into conversation.,Identified: new contact replacing Mubarak.,,Assumed: procurement underway at BofA,Identified: both 100 and 200 license options proposed to BofA.,Final Sign-off: PO processing for this order is next priority and already underway.,,4456856396,,,Vince,null,null,null,Closed Lost,Sec (100) IAM,2026-04-01,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,13,13,2026-05-11 17:51:01.02349+00,Closed Lost,Lost and Closed,83e865d4-72fb-4516-bdf1-4f2431cc015d,2025-11-05T00:00:00.000Z,2025-11-05 00:00:00+00,IAM,4456856396,Dell,f,baseline,credible_indirect,medium,unknown_missing,low,credible_indirect,medium,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,credible_indirect,medium,explicit_verified,high,unknown_missing,low,explicit_verified,high,f,,,,,,
12389,10,BrightForge Digital,400000,Closed,Bob Gains,"Metrics/ROI are not yet buyer-validated. The only stated metric is a 15-minute-or-less RTO/RPO target, currently described as OpenText’s estimate pending confirmation with the internal sponsor.","Confirm with the buyer-side internal sponsor that 15-minute RTO/RPO is their agreed success metric, and secure buyer validation of the economic impact (cost/risk of not meeting it) to support a defensible ROI.",2,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,3,Ensure to capture specific consequences of inaction in future notes.,2,"In the next buyer conversation, get the internal sponsor (name/title) to explicitly confirm the 15-minute RTO/RPO target and quantify the business impact of missing it (e.g., downtime cost, compliance exposure, revenue at risk). Capture who validated the metric and the quantified impact so we can move this to customer-validated ROI.",3,Continue to engage with Vince to ensure he remains an advocate throughout the process.,3,Ensure to document any future interactions with Vince to maintain a clear line of communication.,3,Ensure to document any formal criteria evaluations or confirmations from the buyer.,3,Ensure to document the specific steps and stakeholders involved in the decision process for future reference.,3,Ensure to document any buyer confirmation of no competition for future reference.,3,Ensure to document the next steps in the procurement process for clarity.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": null}, ""computed_at"": ""2026-05-11T17:57:29.282Z"", ""score_source"": ""rep_review"", ""confidence_band"": ""high"", ""confidence_score"": 90, ""confidence_summary"": ""High confidence: 10/10 categories scored; updated recently; sourced from Rep Review.""}}",0,,,32,Quantified Impact: they are running out of our Availability licenses and will miss target deadlines and put customer data at risk if they dont buy more of our licenses.,"Rep-Defined KPIs: Rep stated the measurable target is RTO/RPO of 15 minutes or less, but also stated this is OpenText’s estimate and is still being confirmed with the internal sponsor; no buyer-validated economic impact/ROI or buyer-confirmed KPI was provided.","True Champion: Vince Campbell, chief arctictec is the new leader of IS services (he is also the economic buyer), has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.","Direct Relationship: Vince Campbell, chief arctictec, has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.",Locked: they've passed all the technical requirements as defined by BoA - They're already using our product today in this environment.,"Verified: Vince Campbell, chief arctictec, has submitted the quote for approvals. We need 4 signatures through their Ariba system and then they cut their PO and send via ariba.",Positioned: there is no competition - we already have the contract and are the only approved vendor,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,4456815005,,,Vince Campbell,Chief Arctictec,Vince Campbell,Chief Arctictec,Commit,Sec (400) SEIM,2026-06-01,Ensure to document the budget confirmation and any related approvals for future reference.,3,"Budget & Pricing Fully Confirmed: Vince Campbell, chief arctictec, he has submitted the quote for a purchase order.",f,29,27,2026-05-11 17:51:08.031188+00,Commit,Won and Closed,d569a59f-dddd-498d-a014-d6e0393677e0,2025-12-05T00:00:00.000Z,2025-12-05 00:00:00+00,SEIM,4456815005,,f,agent,explicit_verified,high,credible_indirect,medium,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12390,10,BlueStone Ventures,500000,Closed,Ray Flannigan,"The deal with BlueStone Ventures involves a renewal of IAM licenses, with a total amount of $500,000. The renewal paperwork is completed, and the purchase order processing is the next priority. The team is actively working through procurement, and there have been multiple meetings with key contacts, including Vince C and Mubarak, to discuss the order status and next steps.","Finalize the order with BofA
Continue following up with Vince C and Mubarak on procurement status",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Clarify and quantify the specific consequences of the pain points identified.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future notes.,2,Encourage the rep to capture more specific actions taken by the champion that directly influence the deal.,1,Confirm direct access to the economic buyer and any specific actions they have taken regarding the deal.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Gather specific steps and stakeholders involved in the decision process.,2,Confirm with the buyer if there are any specific competitors being considered or if they have confirmed no alternatives.,3,Ensure to document the final steps and any updates on the contract status.,0,Ensure to capture specific dates or compelling events in future notes to strengthen the timing evidence.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7897}, ""computed_at"": ""2026-05-11T17:51:12.667Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 78, ""confidence_summary"": ""High confidence: 7/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,44,Vague: troubleshooting general issues w/ BofA as they onboard large client.,,Mobilizer: connected with Vince and introduced renewals into conversation.,Identified: a person is named but no EB-specific action or confirmation is present.,,Assumed: Rep asserts a process exists but provides no specifics.,Identified: PO processing for this order is next priority and already underway.,Final Sign-off: PO processing for this order is next priority and already underway.,,4456949951,,,Vince C,,Mubarak,,Closed Lost,Sec (100) IAM,2026-04-01,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,13,13,2026-05-11 17:51:12.664909+00,Closed Lost,Lost and Closed,6489e5ac-ab6f-4fd5-b690-96f23d5c5c7e,2025-11-05T00:00:00.000Z,2025-11-05 00:00:00+00,IAM,4456949951,,f,baseline,vague_rep_assertion,low,unknown_missing,low,credible_indirect,medium,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,credible_indirect,medium,explicit_verified,high,unknown_missing,low,explicit_verified,high,f,,,,,,
12391,10,BrightLeaf Networks,200000,Closed,Ryan Tram,"The deal with BrightLeaf Networks involves a renewal of licenses, with all paperwork completed and PO processing underway. The rep has been in contact with Vince, who is a new decision maker, and discussions about the next purchase are ongoing. The customer is already consuming new licenses and is under 100 virtual licenses, indicating a need for additional purchases.","Finalize the new requirements for the purchase
Follow up with BofA on order status",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Encourage capturing specific consequences of inaction to strengthen the pain score.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future notes.,2,Encourage the rep to capture more specific actions taken by the champion that directly influence the deal.,1,Confirm the new contact's role and their influence in the decision-making process.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Clarify the specific steps and stakeholders involved in the decision-making process.,2,Confirm with the buyer if there are any specific competitors being considered or if they have confirmed no alternatives.,3,Ensure to document the final steps and any updates on the contract status.,0,Encourage the rep to capture specific deadlines or compelling events in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7913}, ""computed_at"": ""2026-05-11T17:51:18.923Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 78, ""confidence_summary"": ""High confidence: 7/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,46,Vague: troubleshooting general issues w/ BofA as they onboard large client.,,Mobilizer: connected with Vince and introduced renewals into conversation.,Identified: new contact replacing Mubarak.,,Assumed: procurement underway at BofA,Identified: PO processing for this order is next priority and already underway.,Final Sign-off: PO processing for this order is next priority and already underway.,,4456884179,,,Vince,Decision Maker,Mubarak,,Closed Lost,Sec (100) IAM,2026-04-01,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,13,13,2026-05-11 17:51:18.918723+00,Closed Lost,Lost and Closed,206e8184-039f-458d-9125-6c1b4d429917,2025-11-05T00:00:00.000Z,2025-11-05 00:00:00+00,IAM,4456884179,CDW,t,baseline,vague_rep_assertion,low,unknown_missing,low,credible_indirect,medium,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,credible_indirect,medium,explicit_verified,high,unknown_missing,low,explicit_verified,high,f,,,,,,
